LOGGING STARTED
robot_main , [MAIN_LOOP] 567993630339 | kalman_calibration | [1.2179804475213112,-0.0035149185805913793]
robot_main , [CONTROLLER] 567993655297 | speed_controller | [0.0,-3.7705078125,0.2521095028762565]
robot_main , [CONTROLLER] 567993655297 | stability_controller | [0.2521095028762565,0.2339219440623035,10.537879206820667]
robot_main , [MAIN_LOOP] 567993655347 | robot_frequency | [216.65910320317744,38,216.26765574371785]
robot_main , [CONTROLLER] 567993655347 | speed_controller | [0.0,-2.427734375,0.3295502112079038]
robot_main , [CONTROLLER] 567993655347 | stability_controller | [0.3295502112079038,0.22265413475368712,40.79402286571635]
robot_main , [MAIN_LOOP] 567993655398 | robot_frequency | [216.60355371800867,49,216.26765574371785]
robot_main , [CONTROLLER] 567993655398 | speed_controller | [0.0,-1.1484375,0.4062419665025872]
robot_main , [CONTROLLER] 567993655398 | stability_controller | [0.4062419665025872,0.23702508108076964,0.6624862964353775]
robot_main , [MAIN_LOOP] 567993655449 | robot_frequency | [216.36271767041995,60,216.26765574371785]
robot_main , [CONTROLLER] 567993655449 | speed_controller | [0.0,-0.97509765625,0.41444109317441225]
robot_main , [CONTROLLER] 567993655449 | stability_controller | [0.41444109317441225,0.25973685459128526,2.463714306041752]
robot_main , [MAIN_LOOP] 567993655500 | robot_frequency | [216.29995449087926,71,216.26765574371785]
robot_main , [CONTROLLER] 567993655500 | speed_controller | [0.0,-0.734619140625,0.42734547840218046]
robot_main , [CONTROLLER] 567993655500 | stability_controller | [0.42734547840218046,0.25654043463869464,23.877012668773734]
robot_main , [CONTROLLER] 567993656670 | speed_controller | [0.0,7.029296875,1.2277340167661221]
robot_main , [CONTROLLER] 567993656670 | stability_controller | [1.2277340167661221,1.0622705419715264,2.1309788978594666]
robot_main , [MAIN_LOOP] 567993656721 | robot_frequency | [216.23076717760972,32,216.74105014297203]
robot_main , [CONTROLLER] 567993656721 | speed_controller | [0.0,7.08203125,1.2447089843749999]
robot_main , [CONTROLLER] 567993656721 | stability_controller | [1.2447089843749999,1.087683647249042,-9.197016575638747]
robot_main , [MAIN_LOOP] 567993656772 | robot_frequency | [216.06340138313922,43,216.74105014297203]
robot_main , [CONTROLLER] 567993656772 | speed_controller | [0.0,6.451171875,1.2046494140625]
robot_main , [CONTROLLER] 567993656772 | stability_controller | [1.2046494140625,1.126501860135079,-13.536276644585632]
robot_main , [MAIN_LOOP] 567993656822 | robot_frequency | [216.28819937791988,54,216.74105014297203]
robot_main , [CONTROLLER] 567993656822 | speed_controller | [-0.1104453125,5.37109375,1.1430777304687498]
robot_main , [CONTROLLER] 567993656822 | stability_controller | [1.1430777304687498,1.1440268669519504,-6.017911745125006]
robot_main , [MAIN_LOOP] 567993656876 | robot_frequency | [215.03512469473526,65,216.74105014297203]
robot_main , [CONTROLLER] 567993656876 | speed_controller | [-0.5366611328124999,5.666015625,1.1888699741210937]
robot_main , [CONTROLLER] 567993656876 | stability_controller | [1.1888699741210937,1.131034230083557,24.659498347128633]
robot_main , [MAIN_LOOP] 567993656926 | robot_frequency | [215.13615287935963,76,216.74105014297203]
robot_main , [CONTROLLER] 567993656926 | speed_controller | [-0.9422021484375,6.931640625,1.294989016113281]
robot_main , [CONTROLLER] 567993656926 | stability_controller | [1.294989016113281,1.1388863242489553,13.253474875262468]
robot_main , [MAIN_LOOP] 567993656978 | robot_frequency | [214.65585478104708,87,216.74105014297203]
robot_main , [CONTROLLER] 567993656978 | speed_controller | [-1.3597871093749998,6.8046875,1.3134441376953125]
robot_main , [CONTROLLER] 567993656978 | stability_controller | [1.3134441376953125,1.213248895287027,-3.444305226332392]
robot_main , [MAIN_LOOP] 567993657030 | robot_frequency | [214.37493581138264,98,216.74105014297203]
robot_main , [CONTROLLER] 567993657030 | speed_controller | [-1.7757041015625,5.958984375,1.2861527182617187]
robot_main , [CONTROLLER] 567993657030 | stability_controller | [1.2861527182617187,1.2676835463264824,-13.692496339294074]
robot_main , [MAIN_LOOP] 567993657084 | robot_frequency | [209.34439994209632,8,214.42606144535515]
robot_main , [CONTROLLER] 567993657084 | speed_controller | [-2.202982421875,4.791015625,1.2391188759765623]
robot_main , [CONTROLLER] 567993657084 | stability_controller | [1.2391188759765623,1.3140515354860602,-21.047555580640353]
robot_main , [MAIN_LOOP] 567993657136 | robot_frequency | [210.4032883104752,19,214.42606144535515]
robot_main , [CONTROLLER] 567993657136 | speed_controller | [-2.6169726562499998,4.4609375,1.244447294921875]
robot_main , [CONTROLLER] 567993657136 | stability_controller | [1.244447294921875,1.325652724323872,-1.8683489224330003]
robot_main , [MAIN_LOOP] 567993657187 | robot_frequency | [210.56248588839557,30,214.42606144535515]
robot_main , [CONTROLLER] 567993657187 | speed_controller | [-3.032083007812499,4.251953125,1.2575362944335937]
robot_main , [CONTROLLER] 567993657187 | stability_controller | [1.2575362944335937,1.348255464993977,-22.15102979616158]
robot_main , [MAIN_LOOP] 567993657239 | robot_frequency | [212.2942425900922,41,214.42606144535515]
robot_main , [CONTROLLER] 567993657239 | speed_controller | [-3.441187499999999,3.48828125,1.235021265625]
robot_main , [CONTROLLER] 567993657239 | stability_controller | [1.235021265625,1.37957382307095,-15.393421074923912]
robot_main , [MAIN_LOOP] 567993657289 | robot_frequency | [212.85979452586204,52,214.42606144535515]
robot_main , [CONTROLLER] 567993657289 | speed_controller | [-3.847241210937499,2.5693359375,1.2024526489257812]
robot_main , [CONTROLLER] 567993657289 | stability_controller | [1.2024526489257812,1.4005706999014131,-5.469228995005311]
robot_main , [MAIN_LOOP] 567993657341 | robot_frequency | [212.83819830633283,63,214.42606144535515]
robot_main , [CONTROLLER] 567993657341 | speed_controller | [-4.262020507812499,2.0361328125,1.1949327358398436]
robot_main , [CONTROLLER] 567993657341 | stability_controller | [1.1949327358398436,1.4063650649856698,-12.941529095823803]
robot_main , [MAIN_LOOP] 567993657393 | robot_frequency | [212.99448112417076,74,214.42606144535515]
robot_main , [CONTROLLER] 567993657393 | speed_controller | [-4.674330078124999,2.0302734375,1.2207423232421875]
robot_main , [CONTROLLER] 567993657393 | stability_controller | [1.2207423232421875,1.3971092436170809,11.69863057920373]
robot_main , [MAIN_LOOP] 567993657445 | robot_frequency | [212.89801542785136,85,214.42606144535515]
robot_main , [CONTROLLER] 567993657445 | speed_controller | [-5.089120117187499,2.4560546875,1.274118600097656]
robot_main , [CONTROLLER] 567993657445 | stability_controller | [1.274118600097656,1.415289743035233,-7.677559197533119]
robot_main , [MAIN_LOOP] 567993657497 | robot_frequency | [212.5462885779459,96,214.42606144535515]
robot_main , [CONTROLLER] 567993657497 | speed_controller | [-5.5114619140625,0.4869384765625,1.1758984248046875]
robot_main , [CONTROLLER] 567993657497 | stability_controller | [1.1758984248046875,1.5076370828036827,-86.92848878965809]
robot_main , [MAIN_LOOP] 567993657551 | robot_frequency | [199.90098608449375,6,212.7248336734278]
robot_main , [CONTROLLER] 567993657551 | speed_controller | [-5.9383046875,-2.044921875,1.04222980859375]
robot_main , [CONTROLLER] 567993657551 | stability_controller | [1.04222980859375,1.5002658345252948,8.625602460144542]
robot_main , [MAIN_LOOP] 567993657604 | robot_frequency | [205.82889414855987,17,212.7248336734278]
robot_main , [CONTROLLER] 567993657604 | speed_controller | [-6.361865234375,-1.6318359375,1.0953568603515624]
robot_main , [CONTROLLER] 567993657604 | stability_controller | [1.0953568603515624,1.457018552085978,13.578207950443327]
robot_main , [MAIN_LOOP] 567993657655 | robot_frequency | [208.66486620780844,28,212.7248336734278]
robot_main , [CONTROLLER] 567993657655 | speed_controller | [-6.775927734375001,-0.86279296875,1.1704840576171875]
robot_main , [CONTROLLER] 567993657655 | stability_controller | [1.1704840576171875,1.4567537755066633,-8.426893549402255]
robot_main , [MAIN_LOOP] 567993657706 | robot_frequency | [211.00817808402417,39,212.7248336734278]
robot_main , [CONTROLLER] 567993657706 | speed_controller | [-7.182399414062501,-1.44921875,1.1590569721679689]
robot_main , [CONTROLLER] 567993657706 | stability_controller | [1.1590569721679689,1.50615065308514,-47.768763348688964]
robot_main , [MAIN_LOOP] 567993657757 | robot_frequency | [212.0201066184881,50,212.7248336734278]
robot_main , [CONTROLLER] 567993657757 | speed_controller | [-7.5905615234375,-3.1787109375,1.0751525122070311]
robot_main , [CONTROLLER] 567993657757 | stability_controller | [1.0751525122070311,1.5446385457146996,-21.2222894199419]
robot_main , [MAIN_LOOP] 567993657809 | robot_frequency | [211.97297272042206,61,212.7248336734278]
robot_main , [CONTROLLER] 567993657809 | speed_controller | [-8.0072353515625,-4.857421875,0.9950131557617187]
robot_main , [CONTROLLER] 567993657809 | stability_controller | [0.9950131557617187,1.548715762999093,-11.407952287710838]
robot_main , [MAIN_LOOP] 567993657861 | robot_frequency | [212.2590559944457,72,212.7248336734278]
robot_main , [CONTROLLER] 567993657861 | speed_controller | [-8.420951171874998,-5.033203125,1.0101220009765624]
robot_main , [CONTROLLER] 567993657861 | stability_controller | [1.0101220009765624,1.504626438170492,6.961292907457382]
robot_main , [MAIN_LOOP] 567993657913 | robot_frequency | [211.9234268607135,83,212.7248336734278]
robot_main , [CONTROLLER] 567993657913 | speed_controller | [-8.840002929687497,-5.044921875,1.0359876469726559]
robot_main , [CONTROLLER] 567993657913 | stability_controller | [1.0359876469726559,1.5145203256702913,-11.92787335777794]
robot_main , [MAIN_LOOP] 567993657965 | robot_frequency | [212.14408489050146,94,212.7248336734278]
robot_main , [CONTROLLER] 567993657965 | speed_controller | [-9.252733398437494,-5.994140625,1.0019206411132808]
robot_main , [CONTROLLER] 567993657965 | stability_controller | [1.0019206411132808,1.5235358828390146,-17.01049461176886]
robot_main , [MAIN_LOOP] 567993658017 | robot_frequency | [216.3989589077807,4,212.1292071664305]
robot_main , [CONTROLLER] 567993658017 | speed_controller | [-9.665803710937496,-7.498046875,0.9326525590820309]
robot_main , [CONTROLLER] 567993658017 | stability_controller | [0.9326525590820309,1.5369469705924768,-16.839913163079007]
robot_main , [MAIN_LOOP] 567993658068 | robot_frequency | [214.57713158526775,15,212.1292071664305]
robot_main , [CONTROLLER] 567993658068 | speed_controller | [-10.077691406249997,-9.11328125,0.8562400449218748]
robot_main , [CONTROLLER] 567993658068 | stability_controller | [0.8562400449218748,1.5140468125660091,-12.975287900273278]
robot_main , [MAIN_LOOP] 567993658121 | robot_frequency | [212.4491731952353,26,212.1292071664305]
robot_main , [CONTROLLER] 567993658121 | speed_controller | [-10.499865234374997,-9.4375,0.8624601923828122]
robot_main , [CONTROLLER] 567993658121 | stability_controller | [0.8624601923828122,1.4869885210272895,-6.727005957617552]
robot_main , [MAIN_LOOP] 567993658172 | robot_frequency | [212.99071732682432,37,212.1292071664305]
robot_main , [CONTROLLER] 567993658172 | speed_controller | [-10.910665039062497,-10.05078125,0.8496026206054685]
robot_main , [CONTROLLER] 567993658172 | stability_controller | [0.8496026206054685,1.4769006949266226,-3.454984592648877]
robot_main , [MAIN_LOOP] 567993658224 | robot_frequency | [213.2276667290043,48,212.1292071664305]
robot_main , [CONTROLLER] 567993658224 | speed_controller | [-11.323785156249995,-10.1796875,0.8676502011718746]
robot_main , [CONTROLLER] 567993658224 | stability_controller | [0.8676502011718746,1.4582438649919895,-9.468090006747484]
robot_main , [MAIN_LOOP] 567993658277 | robot_frequency | [212.1522468588685,59,212.1292071664305]
robot_main , [CONTROLLER] 567993658277 | speed_controller | [-11.747707031249996,-10.953125,0.8454559589843748]
robot_main , [CONTROLLER] 567993658277 | stability_controller | [0.8454559589843748,1.4928133952371023,-71.39384007359013]
robot_main , [MAIN_LOOP] 567993658328 | robot_frequency | [212.47494137489255,70,212.1292071664305]
robot_main , [CONTROLLER] 567993658328 | speed_controller | [-12.1587255859375,-13.6875,0.6964603119882851]
robot_main , [CONTROLLER] 567993658328 | stability_controller | [0.6964603119882851,1.5253890901070168,-38.72125692120698]
robot_main , [MAIN_LOOP] 567993658379 | robot_frequency | [212.8377674793012,81,212.1292071664305]
robot_main , [CONTROLLER] 567993658379 | speed_controller | [-12.567631835937503,-14.77734375,0.6471656196647254]
robot_main , [CONTROLLER] 567993658379 | stability_controller | [0.6471656196647254,1.438576584085808,3.0496398260415187]
robot_main , [MAIN_LOOP] 567993658430 | robot_frequency | [213.27906357922794,92,212.1292071664305]
robot_main , [CONTROLLER] 567993658430 | speed_controller | [-12.974051757812502,-13.6796875,0.7389339386313662]
robot_main , [CONTROLLER] 567993658430 | stability_controller | [0.7389339386313662,1.3719674565861288,19.045081421647218]
robot_main , [MAIN_LOOP] 567993658482 | robot_frequency | [217.1417987490789,2,213.26291700623312]
robot_main , [CONTROLLER] 567993658482 | speed_controller | [-13.3857822265625,-13.31640625,0.7875641232054607]
robot_main , [CONTROLLER] 567993658482 | stability_controller | [0.7875641232054607,1.3704349062374228,-12.959275390086837]
robot_main , [MAIN_LOOP] 567993658533 | robot_frequency | [214.42165208972526,13,213.26291700623312]
robot_main , [CONTROLLER] 567993658533 | speed_controller | [-13.797698242187497,-14.31640625,0.7498281983381326]
robot_main , [CONTROLLER] 567993658533 | stability_controller | [0.7498281983381326,1.415259462811291,-28.037510870006898]
robot_main , [MAIN_LOOP] 567993658584 | robot_frequency | [214.85512993466818,24,213.26291700623312]
robot_main , [CONTROLLER] 567993658584 | speed_controller | [-14.206353515624999,-16.390625,0.6403000479126384]
robot_main , [CONTROLLER] 567993658584 | stability_controller | [0.6403000479126384,1.4220468766073528,-32.11750978043843]
robot_main , [MAIN_LOOP] 567993658637 | robot_frequency | [213.6267070974452,35,213.26291700623312]
robot_main , [CONTROLLER] 567993658637 | speed_controller | [-14.624697265624999,-17.4453125,0.5924702214033435]
robot_main , [CONTROLLER] 567993658637 | stability_controller | [0.5924702214033435,1.3830064187151314,-8.336520922997297]
robot_main , [MAIN_LOOP] 567993658688 | robot_frequency | [213.8884085382443,46,213.26291700623312]
robot_main , [CONTROLLER] 567993658688 | speed_controller | [-15.035646484374997,-17.7109375,0.5942951947646994]
robot_main , [CONTROLLER] 567993658688 | stability_controller | [0.5942951947646994,1.3432855955561993,8.887121289409185]
robot_main , [MAIN_LOOP] 567993658739 | robot_frequency | [213.94090972638458,57,213.26291700623312]
robot_main , [CONTROLLER] 567993658739 | speed_controller | [-15.446211914062498,-18.0546875,0.5912758841878979]
robot_main , [CONTROLLER] 567993658739 | stability_controller | [0.5912758841878979,1.3237151539624779,-10.083081451418288]
robot_main , [MAIN_LOOP] 567993658792 | robot_frequency | [213.4319457145299,68,213.26291700623312]
robot_main , [CONTROLLER] 567993658792 | speed_controller | [-15.865342773437499,-18.6953125,0.5698605050460058]
robot_main , [CONTROLLER] 567993658792 | stability_controller | [0.5698605050460058,1.3136051675837235,-30.118137101409268]
robot_main , [MAIN_LOOP] 567993658844 | robot_frequency | [213.2053484532431,79,213.26291700623312]
robot_main , [CONTROLLER] 567993658844 | speed_controller | [-16.283300781250002,-20.1328125,0.4961010919843585]
robot_main , [CONTROLLER] 567993658844 | stability_controller | [0.4961010919843585,1.3160107137026653,-21.137931732143535]
robot_main , [MAIN_LOOP] 567993658895 | robot_frequency | [213.40480456610243,90,213.26291700623312]
robot_main , [CONTROLLER] 567993658895 | speed_controller | [-16.6931748046875,-20.9765625,0.45675203731392894]
robot_main , [CONTROLLER] 567993658895 | stability_controller | [0.45675203731392894,1.267611405614149,3.2887686134386893]
