LOGGING STARTED
robot_main , [MAIN_LOOP] 567993629779 | kalman_calibration | [-33.04723633440943,2.4098633646912434e-4]
robot_main , [MAIN_LOOP] 567993671004 | robot_frequency | [216.73081199076805,43,216.78757294562524]
robot_main , [CONTROLLER] 567993671004 | speed_controller | [0.0,0.0,-0.6669113833985436]
robot_main , [CONTROLLER] 567993671004 | stability_controller | [-0.6669113833985436,-32.14625281614218,512.6566005433336]
robot_main , [MAIN_LOOP] 567993671054 | robot_frequency | [216.83947318212194,54,216.78757294562524]
robot_main , [CONTROLLER] 567993671054 | speed_controller | [0.0,0.0,-0.6668739412025141]
robot_main , [CONTROLLER] 567993671054 | stability_controller | [-0.6668739412025141,-32.16052502782918,539.2875313403351]
robot_main , [MAIN_LOOP] 567993671105 | robot_frequency | [216.78379895065447,65,216.78757294562524]
robot_main , [CONTROLLER] 567993671105 | speed_controller | [0.0,0.0,-0.6667983785703009]
robot_main , [CONTROLLER] 567993671105 | stability_controller | [-0.6667983785703009,-32.13981079917701,512.6371566456581]
robot_main , [MAIN_LOOP] 567993671156 | robot_frequency | [216.84002973364267,76,216.78757294562524]
robot_main , [CONTROLLER] 567993671156 | speed_controller | [0.0,0.0,-0.6667983785703009]
robot_main , [CONTROLLER] 567993671156 | stability_controller | [-0.6667983785703009,-32.13715222082557,456.58446363658913]
robot_main , [MAIN_LOOP] 567993671206 | robot_frequency | [216.87306287864163,87,216.78757294562524]
robot_main , [CONTROLLER] 567993671206 | speed_controller | [0.0,0.82080078125,-0.6144470888733676]
robot_main , [CONTROLLER] 567993671206 | stability_controller | [-0.6144470888733676,-32.1350035889414,628.5487875700728]
robot_main , [MAIN_LOOP] 567993671257 | robot_frequency | [216.92378358883371,98,216.78757294562524]
robot_main , [CONTROLLER] 567993671257 | speed_controller | [0.0,0.0,-0.6665335546532806]
robot_main , [CONTROLLER] 567993671257 | stability_controller | [-0.6665335546532806,-32.13956564279396,454.4932017528747]
robot_main , [MAIN_LOOP] 567993671307 | robot_frequency | [217.37606299524253,8,216.93206147099943]
robot_main , [CONTROLLER] 567993671307 | speed_controller | [0.0,0.0,-0.6665067916452799]
robot_main , [CONTROLLER] 567993671307 | stability_controller | [-0.6665067916452799,-32.15650595720043,556.5271613951384]
robot_main , [MAIN_LOOP] 567993671358 | robot_frequency | [217.0582987932749,19,216.93206147099943]
robot_main , [CONTROLLER] 567993671358 | speed_controller | [0.0,0.0,-0.6663249179530804]
robot_main , [CONTROLLER] 567993671358 | stability_controller | [-0.6663249179530804,-32.138097163546625,513.0332449046117]
robot_main , [MAIN_LOOP] 567993671409 | robot_frequency | [216.9837659493921,30,216.93206147099943]
robot_main , [CONTROLLER] 567993671409 | speed_controller | [0.0,0.0,-0.6663249179530804]
robot_main , [CONTROLLER] 567993671409 | stability_controller | [-0.6663249179530804,-32.13547162136397,450.50928538343175]
robot_main , [MAIN_LOOP] 567993671460 | robot_frequency | [217.05380500391385,41,216.93206147099943]
robot_main , [CONTROLLER] 567993671460 | speed_controller | [0.0,0.0,-0.6658474331217267]
robot_main , [CONTROLLER] 567993671460 | stability_controller | [-0.6658474331217267,-32.155489785031655,477.4198849140545]
robot_main , [MAIN_LOOP] 567993671510 | robot_frequency | [217.09050540091636,52,216.93206147099943]
robot_main , [CONTROLLER] 567993671510 | speed_controller | [0.0,0.0,-0.6657116553551432]
robot_main , [CONTROLLER] 567993671510 | stability_controller | [-0.6657116553551432,-32.13980603552105,512.9881927054151]
robot_main , [MAIN_LOOP] 567993671561 | robot_frequency | [217.0956317489203,63,216.93206147099943]
robot_main , [CONTROLLER] 567993671561 | speed_controller | [0.0,0.0,-0.6657116553551432]
robot_main , [CONTROLLER] 567993671561 | stability_controller | [-0.6657116553551432,-32.140328783660664,453.39992649527676]
robot_main , [MAIN_LOOP] 567993671612 | robot_frequency | [217.1306621780937,74,216.93206147099943]
robot_main , [CONTROLLER] 567993671612 | speed_controller | [0.0,0.0,-0.6657116553551432]
robot_main , [CONTROLLER] 567993671612 | stability_controller | [-0.6657116553551432,-32.15619598925094,539.6118357267102]
robot_main , [MAIN_LOOP] 567993671662 | robot_frequency | [217.12993415873493,85,216.93206147099943]
robot_main , [CONTROLLER] 567993671662 | speed_controller | [0.0,0.0,-0.6656293907139598]
robot_main , [CONTROLLER] 567993671662 | stability_controller | [-0.6656293907139598,-32.138178125076855,510.75568662900616]
robot_main , [MAIN_LOOP] 567993671713 | robot_frequency | [217.0157951523445,96,216.93206147099943]
robot_main , [CONTROLLER] 567993671713 | speed_controller | [0.0,0.0,-0.6653377772726612]
robot_main , [CONTROLLER] 567993671713 | stability_controller | [-0.6653377772726612,-32.14829000896784,538.8020827085371]
robot_main , [MAIN_LOOP] 567993671764 | robot_frequency | [216.41478329433912,6,216.9728042526971]
robot_main , [CONTROLLER] 567993671764 | speed_controller | [0.0,0.0,-0.6651405612901813]
robot_main , [CONTROLLER] 567993671764 | stability_controller | [-0.6651405612901813,-32.12539814397386,452.78567434588626]
robot_main , [MAIN_LOOP] 567993671815 | robot_frequency | [216.953104839387,17,216.9728042526971]
robot_main , [CONTROLLER] 567993671815 | speed_controller | [0.0,0.0,-0.6651405612901813]
robot_main , [CONTROLLER] 567993671815 | stability_controller | [-0.6651405612901813,-32.14341125637916,539.0247730059916]
robot_main , [MAIN_LOOP] 567993671865 | robot_frequency | [216.99464694906735,28,216.9728042526971]
robot_main , [CONTROLLER] 567993671865 | speed_controller | [0.0,0.0,-0.664965945309124]
robot_main , [CONTROLLER] 567993671865 | stability_controller | [-0.664965945309124,-32.12715283406007,512.9584163543802]
robot_main , [MAIN_LOOP] 567993671916 | robot_frequency | [216.75299690558398,39,216.9728042526971]
robot_main , [CONTROLLER] 567993671916 | speed_controller | [0.0,0.0,-0.664965945309124]
robot_main , [CONTROLLER] 567993671916 | stability_controller | [-0.664965945309124,-32.125219265955685,456.388105281055]
robot_main , [MAIN_LOOP] 567993671967 | robot_frequency | [216.85034572832058,50,216.9728042526971]
robot_main , [CONTROLLER] 567993671967 | speed_controller | [0.0,0.0,-0.6647869399321293]
robot_main , [CONTROLLER] 567993671967 | stability_controller | [-0.6647869399321293,-32.14398079653203,468.58211820818025]
robot_main , [MAIN_LOOP] 567993672017 | robot_frequency | [216.93368364181964,61,216.9728042526971]
robot_main , [CONTROLLER] 567993672017 | speed_controller | [0.0,0.80322265625,-0.613603915738096]
robot_main , [CONTROLLER] 567993672017 | stability_controller | [-0.613603915738096,-32.12961346757824,626.8049832626155]
robot_main , [MAIN_LOOP] 567993672068 | robot_frequency | [216.97067949460714,72,216.9728042526971]
robot_main , [CONTROLLER] 567993672068 | speed_controller | [0.0,0.0,-0.6644433776682785]
robot_main , [CONTROLLER] 567993672068 | stability_controller | [-0.6644433776682785,-32.13671816403061,448.71155126138984]
robot_main , [MAIN_LOOP] 567993672119 | robot_frequency | [216.97078658202932,83,216.9728042526971]
robot_main , [CONTROLLER] 567993672119 | speed_controller | [0.0,0.0,-0.6642429420994672]
robot_main , [CONTROLLER] 567993672119 | stability_controller | [-0.6642429420994672,-32.15925527425767,541.0564690061442]
robot_main , [MAIN_LOOP] 567993672169 | robot_frequency | [217.0103741555702,94,216.9728042526971]
robot_main , [CONTROLLER] 567993672169 | speed_controller | [0.0,0.0,-0.6642429420994672]
robot_main , [CONTROLLER] 567993672169 | stability_controller | [-0.6642429420994672,-32.14527390249312,513.0990036838001]
robot_main , [MAIN_LOOP] 567993672220 | robot_frequency | [217.1234007327488,4,217.01828218720803]
robot_main , [CONTROLLER] 567993672220 | speed_controller | [0.0,0.0,-0.6642429420994672]
robot_main , [CONTROLLER] 567993672220 | stability_controller | [-0.6642429420994672,-32.15254731432261,460.45472539015407]
robot_main , [MAIN_LOOP] 567993672271 | robot_frequency | [216.97568956752883,15,217.01828218720803]
robot_main , [CONTROLLER] 567993672271 | speed_controller | [0.0,0.0,-0.6640658832378763]
robot_main , [CONTROLLER] 567993672271 | stability_controller | [-0.6640658832378763,-32.17225267014592,540.0028435377477]
robot_main , [MAIN_LOOP] 567993672321 | robot_frequency | [217.09135333906931,26,217.01828218720803]
robot_main , [CONTROLLER] 567993672321 | speed_controller | [0.0,0.0,-0.6637743627149106]
robot_main , [CONTROLLER] 567993672321 | stability_controller | [-0.6637743627149106,-32.15194841263433,460.71782939461923]
robot_main , [MAIN_LOOP] 567993672372 | robot_frequency | [217.12138489392305,37,217.01828218720803]
robot_main , [CONTROLLER] 567993672372 | speed_controller | [0.0,0.0,-0.663675639783914]
robot_main , [CONTROLLER] 567993672372 | stability_controller | [-0.663675639783914,-32.17133109208678,473.5853038357387]
robot_main , [MAIN_LOOP] 567993672423 | robot_frequency | [217.07483368474587,48,217.01828218720803]
robot_main , [CONTROLLER] 567993672423 | speed_controller | [0.0,0.0,-0.6632314860117126]
robot_main , [CONTROLLER] 567993672423 | stability_controller | [-0.6632314860117126,-32.15097344897003,452.80229346428695]
robot_main , [MAIN_LOOP] 567993672473 | robot_frequency | [217.0408013086799,59,217.01828218720803]
robot_main , [CONTROLLER] 567993672473 | speed_controller | [0.0,0.0,-0.6632314860117126]
robot_main , [CONTROLLER] 567993672473 | stability_controller | [-0.6632314860117126,-32.169718768891364,541.2380085615696]
robot_main , [MAIN_LOOP] 567993672524 | robot_frequency | [217.055771326401,70,217.01828218720803]
robot_main , [CONTROLLER] 567993672524 | speed_controller | [0.0,0.0,-0.6632314860117126]
robot_main , [CONTROLLER] 567993672524 | stability_controller | [-0.6632314860117126,-32.15714214207818,513.3104658585962]
robot_main , [MAIN_LOOP] 567993672575 | robot_frequency | [217.05762995072232,81,217.01828218720803]
robot_main , [CONTROLLER] 567993672575 | speed_controller | [0.0,0.0,-0.6631109954634243]
robot_main , [CONTROLLER] 567993672575 | stability_controller | [-0.6631109954634243,-32.16106587173866,456.2300586448189]
robot_main , [MAIN_LOOP] 567993672625 | robot_frequency | [217.08501663298884,92,217.01828218720803]
robot_main , [CONTROLLER] 567993672625 | speed_controller | [0.0,0.0,-0.6625526334006101]
robot_main , [CONTROLLER] 567993672625 | stability_controller | [-0.6625526334006101,-32.184365815240476,539.2339341542731]
robot_main , [MAIN_LOOP] 567993672676 | robot_frequency | [217.0497450205392,2,217.05402558332048]
robot_main , [CONTROLLER] 567993672676 | speed_controller | [0.0,0.0,-0.6625192155991021]
robot_main , [CONTROLLER] 567993672676 | stability_controller | [-0.6625192155991021,-32.167373856714065,514.2427277580007]
robot_main , [MAIN_LOOP] 567993672727 | robot_frequency | [215.98781173914824,13,217.05402558332048]
robot_main , [CONTROLLER] 567993672727 | speed_controller | [0.0,0.0,-0.6621828147578122]
robot_main , [CONTROLLER] 567993672727 | stability_controller | [-0.6621828147578122,-32.169582354471146,454.12117070336075]
robot_main , [MAIN_LOOP] 567993672778 | robot_frequency | [216.52692236216078,24,217.05402558332048]
robot_main , [CONTROLLER] 567993672778 | speed_controller | [0.0,0.0,-0.6619869625600908]
robot_main , [CONTROLLER] 567993672778 | stability_controller | [-0.6619869625600908,-32.18469679632215,536.3352374134055]
robot_main , [MAIN_LOOP] 567993672829 | robot_frequency | [216.4793182289631,35,217.05402558332048]
robot_main , [CONTROLLER] 567993672829 | speed_controller | [0.0,0.212860107421875,-0.6484203649969782]
robot_main , [CONTROLLER] 567993672829 | stability_controller | [-0.6484203649969782,-32.18018639468788,542.9666269759643]
robot_main , [MAIN_LOOP] 567993672879 | robot_frequency | [216.6768924495628,46,217.05402558332048]
robot_main , [CONTROLLER] 567993672879 | speed_controller | [0.0,0.0,-0.6616187427522159]
robot_main , [CONTROLLER] 567993672879 | stability_controller | [-0.6616187427522159,-32.19633011871506,543.6353710502356]
robot_main , [MAIN_LOOP] 567993672930 | robot_frequency | [216.73798887829665,57,217.05402558332048]
robot_main , [CONTROLLER] 567993672930 | speed_controller | [0.0,0.0,-0.6616187427522159]
robot_main , [CONTROLLER] 567993672930 | stability_controller | [-0.6616187427522159,-32.160495603655484,516.8938164117451]
robot_main , [MAIN_LOOP] 567993672981 | robot_frequency | [216.8093393098904,68,217.05402558332048]
robot_main , [CONTROLLER] 567993672981 | speed_controller | [0.0,0.0,-0.6614256813288444]
robot_main , [CONTROLLER] 567993672981 | stability_controller | [-0.6614256813288444,-32.17998826534197,484.4227763997009]
robot_main , [MAIN_LOOP] 567993673031 | robot_frequency | [216.7730415859333,79,217.05402558332048]
robot_main , [CONTROLLER] 567993673031 | speed_controller | [0.0,0.0,-0.6614109195927371]
robot_main , [CONTROLLER] 567993673031 | stability_controller | [-0.6614109195927371,-32.19139336025987,539.2983817417679]
robot_main , [MAIN_LOOP] 567993673082 | robot_frequency | [216.60672411891025,90,217.05402558332048]
robot_main , [CONTROLLER] 567993673082 | speed_controller | [0.0,0.478515625,-0.6307120120388203]
robot_main , [CONTROLLER] 567993673082 | stability_controller | [-0.6307120120388203,-32.15632658370319,442.0692775433372]
robot_main , [MAIN_LOOP] 567993673133 | robot_frequency | [0,0,216.66624810488076]
robot_main , [CONTROLLER] 567993673133 | speed_controller | [0.0,0.0,-0.6610977542263203]
robot_main , [CONTROLLER] 567993673133 | stability_controller | [-0.6610977542263203,-32.17490869070637,539.961402375772]
robot_main , [MAIN_LOOP] 567993673184 | robot_frequency | [217.2472215094903,11,216.66624810488076]
robot_main , [CONTROLLER] 567993673184 | speed_controller | [0.0,0.0,-0.6609233241970864]
robot_main , [CONTROLLER] 567993673184 | stability_controller | [-0.6609233241970864,-32.18275178142996,498.8280397881542]
robot_main , [MAIN_LOOP] 567993673234 | robot_frequency | [217.14997160860065,22,216.66624810488076]
robot_main , [CONTROLLER] 567993673234 | speed_controller | [0.0,0.0,-0.6605945362768466]
robot_main , [CONTROLLER] 567993673234 | stability_controller | [-0.6605945362768466,-32.1241972006276,461.5564985490903]
robot_main , [MAIN_LOOP] 567993673285 | robot_frequency | [217.0798101209562,33,216.66624810488076]
robot_main , [CONTROLLER] 567993673285 | speed_controller | [0.0,0.0,-0.6605945362768466]
robot_main , [CONTROLLER] 567993673285 | stability_controller | [-0.6605945362768466,-31.82455765390601,471.4498544491238]
robot_main , [MAIN_LOOP] 567993673336 | robot_frequency | [216.91472143168528,44,216.66624810488076]
robot_main , [CONTROLLER] 567993673336 | speed_controller | [0.0,3.1796875,-0.45771815142485817]
robot_main , [CONTROLLER] 567993673336 | stability_controller | [-0.45771815142485817,-31.30021950164106,622.4267686320046]
robot_main , [MAIN_LOOP] 567993673387 | robot_frequency | [217.00088261674156,55,216.66624810488076]
robot_main , [CONTROLLER] 567993673387 | speed_controller | [0.0,48.125,2.462442826193911]
robot_main , [CONTROLLER] 567993673387 | stability_controller | [2.462442826193911,-30.65991711838523,1317.7087644532617]
robot_main , [MAIN_LOOP] 567993673437 | robot_frequency | [217.06057199496922,66,216.66624810488076]
robot_main , [CONTROLLER] 567993673437 | speed_controller | [0.0,99.96875,5.974426210136307]
robot_main , [CONTROLLER] 567993673437 | stability_controller | [5.974426210136307,-29.85490546827711,611.1484850480234]
robot_main , [MAIN_LOOP] 567993673488 | robot_frequency | [217.00805284003403,77,216.66624810488076]
robot_main , [CONTROLLER] 567993673488 | speed_controller | [0.0,99.96875,6.232831777067077]
robot_main , [CONTROLLER] 567993673488 | stability_controller | [6.232831777067077,-28.410885502370935,335.6748962424262]
robot_main , [MAIN_LOOP] 567993673539 | robot_frequency | [217.03618774118266,88,216.66624810488076]
robot_main , [CONTROLLER] 567993673539 | speed_controller | [0.0,99.96875,6.502744761214745]
robot_main , [CONTROLLER] 567993673539 | stability_controller | [6.502744761214745,-26.9262617830243,-172.76523756143615]
robot_main , [MAIN_LOOP] 567993673590 | robot_frequency | [216.80958277466002,99,216.66624810488076]
robot_main , [CONTROLLER] 567993673590 | speed_controller | [0.0,99.1875,6.73244811758135]
robot_main , [CONTROLLER] 567993673590 | stability_controller | [6.73244811758135,-25.452150586781666,343.1638955865564]
robot_main , [MAIN_LOOP] 567993673641 | robot_frequency | [216.80613135867992,9,216.81270348547693]
robot_main , [CONTROLLER] 567993673641 | speed_controller | [0.0,99.96875,7.040670176648688]
