LOGGING STARTED
robot_main , [MAIN_LOOP] 567993629750 | kalman_calibration | [-1.2547446067887749,2.1380283336932252e-4]
robot_main , [CONTROLLER] 567993652605 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993652605 | stability_controller | [0.7949999999999999,-0.3522974398168215,15.980332213657379]
robot_main , [CONTROLLER] 567993652655 | stability_controller | [0.7949999999999999,-0.3503078222223471,20.411157374844336]
robot_main , [MAIN_LOOP] 567993652706 | robot_frequency | [216.9853791226445,23,216.5719834029994]
robot_main , [CONTROLLER] 567993652706 | stability_controller | [0.7949999999999999,-0.34811219444592495,16.569980674295532]
robot_main , [MAIN_LOOP] 567993652757 | robot_frequency | [216.8149674928511,34,216.5719834029994]
robot_main , [MAIN_LOOP] 567993652808 | robot_frequency | [216.5343670958885,45,216.5719834029994]
robot_main , [CONTROLLER] 567993652808 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [MAIN_LOOP] 567993652859 | robot_frequency | [216.62595011197206,56,216.5719834029994]
robot_main , [CONTROLLER] 567993652859 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993652909 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993652909 | stability_controller | [0.7949999999999999,-0.3459978248656475,19.953037055055226]
robot_main , [CONTROLLER] 567993652960 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993652960 | stability_controller | [0.7949999999999999,-0.3479111587171694,18.15076945026004]
robot_main , [MAIN_LOOP] 567993653011 | robot_frequency | [216.6800648981624,89,216.5719834029994]
robot_main , [CONTROLLER] 567993653011 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993653011 | stability_controller | [0.7949999999999999,-0.3478297896878715,19.121807881414]
robot_main , [MAIN_LOOP] 567993653062 | robot_frequency | [216.64293882189634,100,216.5719834029994]
robot_main , [CONTROLLER] 567993653062 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993653062 | stability_controller | [0.7949999999999999,-0.3454513441810858,18.320392849310306]
robot_main , [MAIN_LOOP] 567993653113 | robot_frequency | [214.81963803751873,10,216.64293882189634]
robot_main , [CONTROLLER] 567993653113 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993653113 | stability_controller | [0.7949999999999999,-0.3462495552746075,14.823298170643262]
robot_main , [MAIN_LOOP] 567993653164 | robot_frequency | [216.02712037132855,21,216.64293882189634]
robot_main , [CONTROLLER] 567993653164 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993653164 | stability_controller | [0.7949999999999999,-0.3451887118006811,19.385562418949476]
robot_main , [MAIN_LOOP] 567993653214 | robot_frequency | [216.2816068517649,32,216.64293882189634]
robot_main , [CONTROLLER] 567993653214 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993653214 | stability_controller | [0.7949999999999999,-0.3448376237231742,19.956799827420067]
robot_main , [MAIN_LOOP] 567993653265 | robot_frequency | [216.4049854289315,43,216.64293882189634]
robot_main , [CONTROLLER] 567993653265 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993653265 | stability_controller | [0.7949999999999999,-0.35849954785765686,21.35952797220832]
robot_main , [MAIN_LOOP] 567993653316 | robot_frequency | [216.4063392794162,54,216.64293882189634]
robot_main , [CONTROLLER] 567993653316 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993653316 | stability_controller | [0.7949999999999999,-0.3750197581977638,20.060760113162086]
robot_main , [MAIN_LOOP] 567993653367 | robot_frequency | [216.50764350958818,65,216.64293882189634]
robot_main , [CONTROLLER] 567993653367 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993653519 | stability_controller | [0.7949999999999999,-0.43199721941585084,16.93947163895889]
robot_main , [MAIN_LOOP] 567993653570 | robot_frequency | [215.83413879755273,8,216.54264639374492]
robot_main , [MAIN_LOOP] 567993653621 | robot_frequency | [216.1329869858846,19,216.54264639374492]
robot_main , [CONTROLLER] 567993653621 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [MAIN_LOOP] 567993653671 | robot_frequency | [216.46405484342773,30,216.54264639374492]
robot_main , [CONTROLLER] 567993653671 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993653671 | stability_controller | [0.7949999999999999,-0.38377125537852685,11.092378035509432]
robot_main , [MAIN_LOOP] 567993654027 | robot_frequency | [216.97800543041828,6,216.5816374093161]
robot_main , [CONTROLLER] 567993654027 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993654027 | stability_controller | [0.7949999999999999,-0.3664456155129995,20.811721210668125]
robot_main , [MAIN_LOOP] 567993654078 | robot_frequency | [216.39719604805393,17,216.5816374093161]
robot_main , [MAIN_LOOP] 567993654129 | robot_frequency | [216.48339887439573,28,216.5816374093161]
robot_main , [MAIN_LOOP] 567993654179 | robot_frequency | [216.6917455798776,39,216.5816374093161]
robot_main , [CONTROLLER] 567993654179 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [MAIN_LOOP] 567993654230 | robot_frequency | [216.71638512475246,50,216.5816374093161]
robot_main , [CONTROLLER] 567993654230 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [MAIN_LOOP] 567993654281 | robot_frequency | [216.5803661614119,61,216.5816374093161]
robot_main , [CONTROLLER] 567993654281 | stability_controller | [0.7949999999999999,-0.46419356665649614,20.70943803892291]
robot_main , [MAIN_LOOP] 567993654332 | robot_frequency | [216.5236219176151,72,216.5816374093161]
robot_main , [CONTROLLER] 567993654332 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993654332 | stability_controller | [0.7949999999999999,-0.46597932709208767,20.178744823210277]
robot_main , [MAIN_LOOP] 567993654383 | robot_frequency | [216.5422671936801,83,216.5816374093161]
robot_main , [CONTROLLER] 567993654383 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993654383 | stability_controller | [0.7949999999999999,-0.44928605531110155,16.806297245937817]
robot_main , [MAIN_LOOP] 567993654433 | robot_frequency | [216.61953505425896,94,216.5816374093161]
robot_main , [CONTROLLER] 567993654433 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993654433 | stability_controller | [0.7949999999999999,-0.420437202068892,15.380407312130899]
robot_main , [MAIN_LOOP] 567993654484 | robot_frequency | [216.2403640231104,4,216.60934546249916]
robot_main , [CONTROLLER] 567993654484 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993654484 | stability_controller | [0.7949999999999999,-0.3979294730892594,14.582074709631001]
robot_main , [MAIN_LOOP] 567993654535 | robot_frequency | [216.18130088965592,15,216.60934546249916]
robot_main , [CONTROLLER] 567993654535 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [MAIN_LOOP] 567993654636 | robot_frequency | [216.63915012678032,37,216.60934546249916]
robot_main , [CONTROLLER] 567993654636 | speed_controller | [0.0,0.0,0.0,0.7949652619495567]
robot_main , [MAIN_LOOP] 567993654687 | robot_frequency | [216.74490440687964,48,216.60934546249916]
robot_main , [CONTROLLER] 567993654687 | speed_controller | [0.0,0.0,-0.20916438102722168,0.7816522125334341]
robot_main , [CONTROLLER] 567993654738 | speed_controller | [0.0,0.0,0.2296142578125,0.8095805053710937]
robot_main , [CONTROLLER] 567993654738 | stability_controller | [0.8095805053710937,-0.3471786180060319,41.53022733636155]
robot_main , [CONTROLLER] 567993654788 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993654788 | stability_controller | [0.7949999999999999,-0.357333215040888,19.63446419575413]
robot_main , [CONTROLLER] 567993654839 | stability_controller | [0.7949999999999999,-0.36362198790443323,23.310480961889517]
robot_main , [MAIN_LOOP] 567993654890 | robot_frequency | [216.81453074619307,92,216.60934546249916]
robot_main , [CONTROLLER] 567993654890 | stability_controller | [0.7949999999999999,-0.3770155734109372,20.572411302082312]
robot_main , [MAIN_LOOP] 567993654941 | robot_frequency | [217.0842638714679,2,216.79484132015287]
robot_main , [CONTROLLER] 567993654941 | speed_controller | [0.0,0.0,0.0,0.7949633379464649]
robot_main , [CONTROLLER] 567993654941 | stability_controller | [0.7949633379464649,-0.38726400573943154,23.615761352253315]
robot_main , [MAIN_LOOP] 567993654991 | robot_frequency | [217.22824247794398,13,216.79484132015287]
robot_main , [CONTROLLER] 567993654991 | speed_controller | [0.0,0.0,-0.20923566818237305,0.7815800401524824]
robot_main , [MAIN_LOOP] 567993655042 | robot_frequency | [216.85851741080648,24,216.79484132015287]
robot_main , [CONTROLLER] 567993655042 | speed_controller | [0.0,0.0,0.0,0.7949092887318461]
robot_main , [MAIN_LOOP] 567993655093 | robot_frequency | [216.33561596291275,35,216.79484132015287]
robot_main , [CONTROLLER] 567993655093 | speed_controller | [0.0,0.0,0.0,0.7949092887318461]
robot_main , [CONTROLLER] 567993655144 | speed_controller | [0.0,0.0,0.0,0.7949158846000632]
robot_main , [CONTROLLER] 567993655144 | stability_controller | [0.7949158846000632,-0.33722338872931623,18.85557110161535]
robot_main , [CONTROLLER] 567993655195 | speed_controller | [0.0,0.0,0.0,0.7949209291600805]
robot_main , [MAIN_LOOP] 567993655246 | robot_frequency | [216.43107023116238,68,216.79484132015287]
robot_main , [CONTROLLER] 567993655246 | speed_controller | [0.0,0.0,0.0,0.7949811602359663]
robot_main , [CONTROLLER] 567993655296 | speed_controller | [0.0,0.0,0.0,0.7949859277079726]
robot_main , [CONTROLLER] 567993655296 | stability_controller | [0.7949859277079726,-0.34732412443313626,20.402597606348102]
robot_main , [CONTROLLER] 567993655347 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993655347 | stability_controller | [0.7949999999999999,-0.3606485687845519,-15.720756257923476]
robot_main , [MAIN_LOOP] 567993655398 | robot_frequency | [0,0,216.47610866013042]
robot_main , [CONTROLLER] 567993655398 | stability_controller | [0.7949999999999999,-0.36894249315683947,20.369060113645826]
robot_main , [MAIN_LOOP] 567993655449 | robot_frequency | [216.8470885258562,11,216.47610866013042]
robot_main , [MAIN_LOOP] 567993655499 | robot_frequency | [216.87683020157857,22,216.47610866013042]
robot_main , [MAIN_LOOP] 567993655550 | robot_frequency | [216.86051360063502,33,216.47610866013042]
robot_main , [CONTROLLER] 567993655550 | speed_controller | [0.0,0.0,0.50146484375,0.826843017578125]
robot_main , [CONTROLLER] 567993655550 | stability_controller | [0.826843017578125,-0.3320852618103679,29.44516303560291]
robot_main , [MAIN_LOOP] 567993655601 | robot_frequency | [216.6665058576689,44,216.47610866013042]
robot_main , [CONTROLLER] 567993655601 | speed_controller | [0.0,0.0,0.5849609375,0.83214501953125]
robot_main , [CONTROLLER] 567993655601 | stability_controller | [0.83214501953125,-0.20145284867007496,29.915082703385885]
robot_main , [MAIN_LOOP] 567993655652 | robot_frequency | [216.68630326167303,55,216.47610866013042]
robot_main , [CONTROLLER] 567993655652 | speed_controller | [0.0,0.0,2.2705078125,0.93917724609375]
robot_main , [CONTROLLER] 567993655652 | stability_controller | [0.93917724609375,-0.20870935333779908,32.66803788635062]
robot_main , [MAIN_LOOP] 567993655703 | robot_frequency | [216.57963471619496,66,216.47610866013042]
robot_main , [CONTROLLER] 567993655703 | speed_controller | [0.0,0.0,3.4365234375,1.01321923828125]
robot_main , [CONTROLLER] 567993655703 | stability_controller | [1.01321923828125,-0.10784232112576238,5.909937861642174]
robot_main , [MAIN_LOOP] 567993655753 | robot_frequency | [216.6118054208847,77,216.47610866013042]
robot_main , [CONTROLLER] 567993655753 | speed_controller | [0.0,0.0,3.2607421875,1.0020571289062499]
robot_main , [CONTROLLER] 567993655753 | stability_controller | [1.0020571289062499,-0.014918206919731255,7.160778144276387]
robot_main , [MAIN_LOOP] 567993655804 | robot_frequency | [216.65021299484303,88,216.47610866013042]
robot_main , [CONTROLLER] 567993655804 | speed_controller | [0.0,0.0,3.4306640625,1.0128471679687499]
robot_main , [CONTROLLER] 567993655804 | stability_controller | [1.0128471679687499,0.06312233666759039,1.3612661640678816]
robot_main , [MAIN_LOOP] 567993655855 | robot_frequency | [216.64232276606754,99,216.47610866013042]
robot_main , [CONTROLLER] 567993655855 | speed_controller | [0.0,0.0,4.041015625,1.0516044921874999]
robot_main , [CONTROLLER] 567993655855 | stability_controller | [1.0516044921874999,0.09185848888875585,37.752702497281696]
robot_main , [MAIN_LOOP] 567993655906 | robot_frequency | [215.24109621145038,9,216.64280867740962]
robot_main , [CONTROLLER] 567993655906 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993655906 | stability_controller | [0.7949999999999999,0.2004896034246803,-145.70688759545797]
robot_main , [MAIN_LOOP] 567993655957 | robot_frequency | [216.13926672966448,20,216.64280867740962]
robot_main , [CONTROLLER] 567993655957 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993655957 | stability_controller | [0.7949999999999999,-0.13561969824274153,68.05673577651731]
robot_main , [MAIN_LOOP] 567993656007 | robot_frequency | [216.41532702053775,31,216.64280867740962]
robot_main , [CONTROLLER] 567993656007 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993656007 | stability_controller | [0.7949999999999999,-0.475584465922074,65.22535833217925]
robot_main , [MAIN_LOOP] 567993656058 | robot_frequency | [216.3585733261085,42,216.64280867740962]
robot_main , [CONTROLLER] 567993656058 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993656058 | stability_controller | [0.7949999999999999,-0.5218545171668604,270.37700267136483]
robot_main , [MAIN_LOOP] 567993656109 | robot_frequency | [216.46530735983862,53,216.64280867740962]
robot_main , [CONTROLLER] 567993656109 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993656109 | stability_controller | [0.7949999999999999,-0.6922675629284673,57.43613510445796]
robot_main , [MAIN_LOOP] 567993656160 | robot_frequency | [216.4979193123027,64,216.64280867740962]
robot_main , [CONTROLLER] 567993656160 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993656160 | stability_controller | [0.7949999999999999,-0.9088486407446157,43.442797430908286]
robot_main , [MAIN_LOOP] 567993656211 | robot_frequency | [216.53124334620773,75,216.64280867740962]
robot_main , [CONTROLLER] 567993656211 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993656211 | stability_controller | [0.7949999999999999,-1.0106251893292093,52.27111873027471]
robot_main , [MAIN_LOOP] 567993656261 | robot_frequency | [216.53907862105407,86,216.64280867740962]
robot_main , [CONTROLLER] 567993656261 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993656261 | stability_controller | [0.7949999999999999,-1.0281384971283107,95.46304338872451]
robot_main , [MAIN_LOOP] 567993656312 | robot_frequency | [216.42052302982046,97,216.64280867740962]
robot_main , [CONTROLLER] 567993656312 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993656312 | stability_controller | [0.7949999999999999,-1.0968017299537332,126.11908041093646]
robot_main , [MAIN_LOOP] 567993656363 | robot_frequency | [216.30388358366284,7,216.4432846883995]
robot_main , [CONTROLLER] 567993656363 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993656363 | stability_controller | [0.7949999999999999,-1.1702962782585298,259.8086695868435]
robot_main , [MAIN_LOOP] 567993656414 | robot_frequency | [215.92046542748915,18,216.4432846883995]
robot_main , [CONTROLLER] 567993656414 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993656414 | stability_controller | [0.7949999999999999,-1.2734906593093438,22.902969523309075]
robot_main , [MAIN_LOOP] 567993656465 | robot_frequency | [216.3765847758549,29,216.4432846883995]
robot_main , [CONTROLLER] 567993656465 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993656465 | stability_controller | [0.7949999999999999,-1.1922071821908489,13.15221116415001]
robot_main , [MAIN_LOOP] 567993656516 | robot_frequency | [216.4852526068135,40,216.4432846883995]
