LOGGING STARTED
robot_main , [MAIN_LOOP] 567993632583 | kalman_calibration | [3.5283488797369102,-0.01332052738414592]
robot_main , [MAIN_LOOP] 567993645573 | robot_frequency | [126.94707547464235,52,152.5736418387229]
robot_main , [CONTROLLER] 567993645573 | speed_controller | [0.0,0.0,0.0,-0.7913037453165713]
robot_main , [CONTROLLER] 567993645573 | stability_controller | [-0.7913037453165713,9.216459572876936,-147.37113925569756]
robot_main , [MAIN_LOOP] 567993645646 | robot_frequency | [123.08498580608855,54,152.5736418387229]
robot_main , [CONTROLLER] 567993645646 | speed_controller | [0.0,0.0,0.0,-0.7913037453165713]
robot_main , [CONTROLLER] 567993645646 | stability_controller | [-0.7913037453165713,8.967050836435144,-204.84321106305367]
robot_main , [MAIN_LOOP] 567993645700 | robot_frequency | [120.605546126315,60,152.5736418387229]
robot_main , [CONTROLLER] 567993645700 | speed_controller | [0.0,0.0,0.0,-0.7913037453165713]
robot_main , [CONTROLLER] 567993645700 | stability_controller | [-0.7913037453165713,8.90082049492346,-180.77248619852458]
robot_main , [MAIN_LOOP] 567993645754 | robot_frequency | [119.88410202087086,66,152.5736418387229]
robot_main , [CONTROLLER] 567993645754 | speed_controller | [0.0,0.0,0.0,-0.7913037453165713]
robot_main , [CONTROLLER] 567993645754 | stability_controller | [-0.7913037453165713,8.829503989707481,-169.4026958310994]
robot_main , [MAIN_LOOP] 567993645808 | robot_frequency | [119.06685156154703,72,152.5736418387229]
robot_main , [CONTROLLER] 567993645808 | speed_controller | [0.0,0.0,0.0,-0.7913037453165713]
robot_main , [CONTROLLER] 567993645808 | stability_controller | [-0.7913037453165713,8.726920616098406,-146.04553460208598]
robot_main , [MAIN_LOOP] 567993645863 | robot_frequency | [118.47913680882037,78,152.5736418387229]
robot_main , [CONTROLLER] 567993645863 | speed_controller | [0.0,0.0,0.0,-0.7913037453165713]
robot_main , [CONTROLLER] 567993645863 | stability_controller | [-0.7913037453165713,8.539889633177896,-104.83503052906943]
robot_main , [MAIN_LOOP] 567993645917 | robot_frequency | [117.85217512287802,84,152.5736418387229]
robot_main , [CONTROLLER] 567993645917 | speed_controller | [0.0,0.0,0.0,-0.7913037453165713]
robot_main , [CONTROLLER] 567993645917 | stability_controller | [-0.7913037453165713,8.250988366542579,-83.66678687266759]
robot_main , [MAIN_LOOP] 567993645972 | robot_frequency | [117.5009767636475,90,152.5736418387229]
robot_main , [CONTROLLER] 567993645972 | speed_controller | [0.0,0.0,0.0,-0.7913037453165713]
robot_main , [CONTROLLER] 567993645972 | stability_controller | [-0.7913037453165713,7.895190334019888,-64.501528222719]
robot_main , [MAIN_LOOP] 567993646026 | robot_frequency | [117.08497576078095,96,152.5736418387229]
robot_main , [CONTROLLER] 567993646026 | speed_controller | [0.0,0.0,0.0,-0.7913037453165713]
robot_main , [CONTROLLER] 567993646026 | stability_controller | [-0.7913037453165713,7.487131377783351,-46.336063995886335]
robot_main , [MAIN_LOOP] 567993646082 | robot_frequency | [121.16192391883098,1,116.69183800328288]
robot_main , [CONTROLLER] 567993646082 | speed_controller | [0.0,0.0,0.0,-0.7913037453165713]
robot_main , [CONTROLLER] 567993646082 | stability_controller | [-0.7913037453165713,7.060138333677119,-45.05851380724036]
robot_main , [MAIN_LOOP] 567993646137 | robot_frequency | [111.39350359414978,7,116.69183800328288]
robot_main , [CONTROLLER] 567993646137 | speed_controller | [0.0,0.0,0.0,-0.7913037453165713]
robot_main , [CONTROLLER] 567993646137 | stability_controller | [-0.7913037453165713,6.660254211942061,-53.99093403613546]
robot_main , [MAIN_LOOP] 567993646192 | robot_frequency | [110.91250223530493,13,116.69183800328288]
robot_main , [CONTROLLER] 567993646192 | speed_controller | [0.0,0.0,0.0,-0.7913037453165713]
robot_main , [CONTROLLER] 567993646192 | stability_controller | [-0.7913037453165713,6.330696687064748,-72.59304681759056]
robot_main , [MAIN_LOOP] 567993646247 | robot_frequency | [111.19738477016548,19,116.69183800328288]
robot_main , [CONTROLLER] 567993646247 | speed_controller | [0.0,0.0,0.0,-0.7913037453165713]
robot_main , [CONTROLLER] 567993646247 | stability_controller | [-0.7913037453165713,6.061928330870558,-80.79423069137093]
robot_main , [MAIN_LOOP] 567993646302 | robot_frequency | [110.98239575514856,25,116.69183800328288]
robot_main , [CONTROLLER] 567993646302 | speed_controller | [0.0,0.0,0.0,-0.7913037453165713]
robot_main , [CONTROLLER] 567993646302 | stability_controller | [-0.7913037453165713,5.852857880683523,-94.58400864012647]
robot_main , [MAIN_LOOP] 567993646358 | robot_frequency | [110.8748355580826,31,116.69183800328288]
robot_main , [CONTROLLER] 567993646358 | speed_controller | [0.0,0.0,0.0,-0.7913037453165713]
robot_main , [CONTROLLER] 567993646358 | stability_controller | [-0.7913037453165713,5.69120526647958,-100.58945773054562]
robot_main , [MAIN_LOOP] 567993646411 | robot_frequency | [111.29599902983766,37,116.69183800328288]
robot_main , [CONTROLLER] 567993646411 | speed_controller | [0.0,0.0,0.0,-0.7913037453165713]
robot_main , [CONTROLLER] 567993646411 | stability_controller | [-0.7913037453165713,5.55114776209982,-101.76130498178641]
robot_main , [MAIN_LOOP] 567993646464 | robot_frequency | [111.7018295066949,43,116.69183800328288]
robot_main , [CONTROLLER] 567993646464 | speed_controller | [0.0,0.0,0.0,-0.7913037453165713]
robot_main , [CONTROLLER] 567993646464 | stability_controller | [-0.7913037453165713,5.4215469231496405,-74.13528112177292]
robot_main , [MAIN_LOOP] 567993646517 | robot_frequency | [111.8751912478924,49,116.69183800328288]
robot_main , [CONTROLLER] 567993646517 | speed_controller | [0.0,0.0,0.0,-0.7913037453165713]
robot_main , [CONTROLLER] 567993646517 | stability_controller | [-0.7913037453165713,5.315829151753754,-72.50442581554708]
robot_main , [MAIN_LOOP] 567993646570 | robot_frequency | [112.03358894022352,55,116.69183800328288]
robot_main , [CONTROLLER] 567993646570 | speed_controller | [0.0,0.0,0.0,-0.7913037453165713]
robot_main , [CONTROLLER] 567993646570 | stability_controller | [-0.7913037453165713,5.208370178404842,-73.79530640900647]
robot_main , [MAIN_LOOP] 567993646624 | robot_frequency | [112.15056547449038,61,116.69183800328288]
robot_main , [CONTROLLER] 567993646624 | speed_controller | [0.0,0.0,0.0,-0.7913037453165713]
robot_main , [CONTROLLER] 567993646624 | stability_controller | [-0.7913037453165713,5.107881523607768,-71.48717949459676]
robot_main , [MAIN_LOOP] 567993646677 | robot_frequency | [112.3362165100616,67,116.69183800328288]
robot_main , [CONTROLLER] 567993646677 | speed_controller | [0.0,0.0,0.0,-0.7913037453165713]
robot_main , [CONTROLLER] 567993646677 | stability_controller | [-0.7913037453165713,4.986442614055463,-65.5053214524298]
robot_main , [MAIN_LOOP] 567993646729 | robot_frequency | [112.61604260804079,73,116.69183800328288]
robot_main , [CONTROLLER] 567993646729 | speed_controller | [0.0,0.0,0.0,-0.7913037453165713]
robot_main , [CONTROLLER] 567993646729 | stability_controller | [-0.7913037453165713,4.850441943619898,-62.947269332468245]
robot_main , [MAIN_LOOP] 567993646783 | robot_frequency | [112.60870546722168,79,116.69183800328288]
robot_main , [CONTROLLER] 567993646783 | speed_controller | [0.0,0.0,0.0,-0.7913037453165713]
robot_main , [CONTROLLER] 567993646783 | stability_controller | [-0.7913037453165713,4.7154397556749785,-62.54911028299685]
robot_main , [MAIN_LOOP] 567993646836 | robot_frequency | [112.66527704933745,85,116.69183800328288]
robot_main , [CONTROLLER] 567993646836 | speed_controller | [0.0,0.0,0.0,-0.7913037453165713]
robot_main , [CONTROLLER] 567993646836 | stability_controller | [-0.7913037453165713,4.583843267490505,-60.26850202548148]
robot_main , [MAIN_LOOP] 567993646889 | robot_frequency | [112.69883336965908,91,116.69183800328288]
robot_main , [CONTROLLER] 567993646889 | speed_controller | [0.0,0.0,0.0,-0.7913037453165713]
robot_main , [CONTROLLER] 567993646889 | stability_controller | [-0.7913037453165713,4.452173947335073,-58.93351643830937]
robot_main , [MAIN_LOOP] 567993646942 | robot_frequency | [112.87076879007573,97,116.69183800328288]
robot_main , [CONTROLLER] 567993646942 | speed_controller | [0.0,0.0,0.0,-0.7913037453165713]
robot_main , [CONTROLLER] 567993646942 | stability_controller | [-0.7913037453165713,4.322185637015948,-57.81362880124867]
robot_main , [MAIN_LOOP] 567993646994 | robot_frequency | [116.86058348398939,2,112.75304404613922]
robot_main , [CONTROLLER] 567993646994 | speed_controller | [0.0,0.0,0.0,-0.7913037453165713]
robot_main , [CONTROLLER] 567993646994 | stability_controller | [-0.7913037453165713,4.191400697726899,-55.48761066256764]
robot_main , [MAIN_LOOP] 567993647047 | robot_frequency | [129.954211428003,9,112.75304404613922]
robot_main , [CONTROLLER] 567993647047 | speed_controller | [0.0,0.0,-2.6865234375,-0.9641819263484764]
robot_main , [CONTROLLER] 567993647047 | stability_controller | [-0.9641819263484764,4.079641508967323,-143.8521848549517]
robot_main , [MAIN_LOOP] 567993647099 | robot_frequency | [141.03709710713176,17,112.75304404613922]
robot_main , [CONTROLLER] 567993647099 | speed_controller | [0.0,0.0,-10.3359375,-1.45133203125]
robot_main , [CONTROLLER] 567993647099 | stability_controller | [-1.45133203125,3.7915505642324283,-122.19707269239805]
robot_main , [MAIN_LOOP] 567993647151 | robot_frequency | [144.772695103766,25,112.75304404613922]
robot_main , [CONTROLLER] 567993647151 | speed_controller | [0.0,0.0,-14.40625,-1.7097968749999999]
robot_main , [CONTROLLER] 567993647151 | stability_controller | [-1.7097968749999999,3.201734848751853,20.85087681408511]
robot_main , [MAIN_LOOP] 567993647203 | robot_frequency | [146.82696266297492,33,112.75304404613922]
robot_main , [CONTROLLER] 567993647203 | speed_controller | [0.0,0.0,-3.3837890625,-1.0098706054687498]
robot_main , [CONTROLLER] 567993647203 | stability_controller | [-1.0098706054687498,2.6219698655173804,441.36251685327306]
robot_main , [MAIN_LOOP] 567993647257 | robot_frequency | [147.47405595558246,41,112.75304404613922]
robot_main , [CONTROLLER] 567993647257 | speed_controller | [0.0,0.0,15.28125,0.19605969106807608]
robot_main , [CONTROLLER] 567993647257 | stability_controller | [0.19605969106807608,2.3804442255624294,142.3721356437702]
robot_main , [MAIN_LOOP] 567993647310 | robot_frequency | [148.10775939966882,49,112.75304404613922]
robot_main , [CONTROLLER] 567993647310 | speed_controller | [0.0,0.0,22.765625,0.7339721750526806]
robot_main , [CONTROLLER] 567993647310 | stability_controller | [0.7339721750526806,2.935081437182979,-937.0561428561913]
robot_main , [MAIN_LOOP] 567993647362 | robot_frequency | [148.73161955363247,57,112.75304404613922]
robot_main , [CONTROLLER] 567993647362 | speed_controller | [0.0,0.0,-6.623046875,-1.110783895448607]
robot_main , [CONTROLLER] 567993647362 | stability_controller | [-1.110783895448607,3.758943705218064,-616.9038317269168]
robot_main , [MAIN_LOOP] 567993647414 | robot_frequency | [149.3259648027372,65,112.75304404613922]
robot_main , [CONTROLLER] 567993647414 | speed_controller | [0.0,0.0,-36.359375,-3.0651859471572678]
robot_main , [CONTROLLER] 567993647414 | stability_controller | [-3.0651859471572678,4.109520535389696,-557.8286410897493]
robot_main , [MAIN_LOOP] 567993647468 | robot_frequency | [149.45455977607648,73,112.75304404613922]
robot_main , [CONTROLLER] 567993647468 | speed_controller | [0.0,0.0,-72.625,-5.4066875]
robot_main , [CONTROLLER] 567993647468 | stability_controller | [-5.4066875,4.249822837889993,-666.4921350468534]
robot_main , [MAIN_LOOP] 567993647520 | robot_frequency | [149.69087943339701,81,112.75304404613922]
robot_main , [CONTROLLER] 567993647520 | speed_controller | [0.0,0.0,-99.96875,-7.143015625]
robot_main , [CONTROLLER] 567993647520 | stability_controller | [-7.143015625,4.584259999893601,-237.39777540641126]
robot_main , [MAIN_LOOP] 567993647573 | robot_frequency | [149.94714249053,89,112.75304404613922]
robot_main , [CONTROLLER] 567993647573 | speed_controller | [0.0,0.0,-99.96875,-7.143015625]
robot_main , [CONTROLLER] 567993647573 | stability_controller | [-7.143015625,4.873393264070912,-360.36604694116477]
robot_main , [MAIN_LOOP] 567993647625 | robot_frequency | [150.12428581593431,97,112.75304404613922]
robot_main , [CONTROLLER] 567993647625 | speed_controller | [0.0,0.0,-99.96875,-7.143015625]
robot_main , [CONTROLLER] 567993647625 | stability_controller | [-7.143015625,5.2473952481797355,-297.30325230986955]
robot_main , [MAIN_LOOP] 567993647679 | robot_frequency | [146.3823452788816,4,150.22596764126376]
robot_main , [CONTROLLER] 567993647679 | speed_controller | [0.0,0.0,-99.96875,-7.143015625]
robot_main , [CONTROLLER] 567993647679 | stability_controller | [-7.143015625,5.535410539981719,-130.44241419336765]
robot_main , [MAIN_LOOP] 567993647731 | robot_frequency | [150.3916465142639,12,150.22596764126376]
robot_main , [CONTROLLER] 567993647731 | speed_controller | [0.0,0.0,-99.96875,-7.143015625]
robot_main , [CONTROLLER] 567993647731 | stability_controller | [-7.143015625,5.7569269620991435,-221.71117816753988]
robot_main , [MAIN_LOOP] 567993647784 | robot_frequency | [151.60391625079276,20,150.22596764126376]
robot_main , [CONTROLLER] 567993647784 | speed_controller | [0.0,0.0,-99.96875,-7.143015625]
robot_main , [CONTROLLER] 567993647784 | stability_controller | [-7.143015625,6.143290336666359,-328.7351054541474]
robot_main , [MAIN_LOOP] 567993647836 | robot_frequency | [152.1039013122163,28,150.22596764126376]
robot_main , [CONTROLLER] 567993647836 | speed_controller | [0.0,0.0,-99.96875,-7.143015625]
robot_main , [CONTROLLER] 567993647836 | stability_controller | [-7.143015625,6.287647779165971,-187.52247254350792]
robot_main , [MAIN_LOOP] 567993647889 | robot_frequency | [151.94672105767515,36,150.22596764126376]
robot_main , [CONTROLLER] 567993647889 | speed_controller | [0.0,0.0,-99.96875,-7.143015625]
robot_main , [CONTROLLER] 567993647889 | stability_controller | [-7.143015625,6.320713461782971,-209.72836431278216]
robot_main , [MAIN_LOOP] 567993647941 | robot_frequency | [152.15919361715544,44,150.22596764126376]
robot_main , [CONTROLLER] 567993647941 | speed_controller | [0.0,0.0,-99.96875,-7.143015625]
robot_main , [CONTROLLER] 567993647941 | stability_controller | [-7.143015625,6.11246188655626,-137.11194013090605]
robot_main , [MAIN_LOOP] 567993647993 | robot_frequency | [152.370892032282,52,150.22596764126376]
robot_main , [CONTROLLER] 567993647993 | speed_controller | [0.0,0.0,-99.96875,-7.143015625]
robot_main , [CONTROLLER] 567993647993 | stability_controller | [-7.143015625,5.871108145942915,-241.88485745342973]
robot_main , [MAIN_LOOP] 567993648045 | robot_frequency | [152.44765623411806,60,150.22596764126376]
robot_main , [CONTROLLER] 567993648045 | speed_controller | [0.0,0.0,-99.96875,-7.143015625]
robot_main , [CONTROLLER] 567993648045 | stability_controller | [-7.143015625,5.6162575032616875,-188.30606112207073]
robot_main , [MAIN_LOOP] 567993648099 | robot_frequency | [152.39789927858564,68,150.22596764126376]
robot_main , [CONTROLLER] 567993648099 | speed_controller | [0.0,0.0,-99.9375,-7.14103125]
robot_main , [CONTROLLER] 567993648099 | stability_controller | [-7.14103125,5.0934397004745,-32.74749568273674]
robot_main , [MAIN_LOOP] 567993648151 | robot_frequency | [152.33698295879094,76,150.22596764126376]
robot_main , [CONTROLLER] 567993648151 | speed_controller | [0.0,0.0,-99.96875,-7.143015625]
robot_main , [CONTROLLER] 567993648151 | stability_controller | [-7.143015625,4.554094890111981,-165.8685540776343]
robot_main , [MAIN_LOOP] 567993648204 | robot_frequency | [152.22013150506868,84,150.22596764126376]
robot_main , [CONTROLLER] 567993648204 | speed_controller | [0.0,0.0,-99.0625,-7.08546875]
robot_main , [CONTROLLER] 567993648204 | stability_controller | [-7.08546875,3.9012714585714443,315.29061431859964]
robot_main , [MAIN_LOOP] 567993648256 | robot_frequency | [152.30005225844852,92,150.22596764126376]
robot_main , [CONTROLLER] 567993648256 | speed_controller | [0.0,0.0,-89.3125,-6.46634375]
robot_main , [CONTROLLER] 567993648256 | stability_controller | [-6.46634375,3.4529861737263117,-19.028481417739442]
robot_main , [MAIN_LOOP] 567993648345 | robot_frequency | [152.3737954476935,100,150.22596764126376]
robot_main , [CONTROLLER] 567993648345 | speed_controller | [0.0,0.0,0.0,-0.7949999999999999]
robot_main , [CONTROLLER] 567993648345 | stability_controller | [-0.7949999999999999,3.482155894069004,686.7753072346002]
robot_main , [MAIN_LOOP] 567993648398 | robot_frequency | [24.012686389977517,1,152.3737954476935]
robot_main , [CONTROLLER] 567993648398 | speed_controller | [0.0,0.0,0.0,-0.7949999999999999]
robot_main , [CONTROLLER] 567993648398 | stability_controller | [-0.7949999999999999,4.383953586802475,-36.83394636290534]
